numero,title,text,link,fecha,file
307,DECRETO 307 DEL 27 DE FEBRERO DE 2020,Por el cual se dictan disposiciones en materia salarial para la Unidad Administrativa Especial Dirección de Impuestos y Aduanas Nacionales-DIAN.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 307 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 307 DEL 27 DE FEBRERO DE 2020.pdf
306,DECRETO 306 DEL 27 DE FEBRERO DE 2020,Por el cual se establece la escala salarial de los empleos públicos de la Unidad de Búsqueda de Personas dadas por Desaparecidas en el contexto y en razón del conflicto armado -UBPD y se dictan otras disposiciones.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 306 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 306 DEL 27 DE FEBRERO DE 2020.pdf
305,DECRETO 305 DEL 27 DE FEBRERO DE 2020,Por el cual se fijan las escalas de remuneración correspondientes a las distintas categorías de empleos de la Auditoría General de la República y se dictan otras disposiciones,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 305 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 305 DEL 27 DE FEBRERO DE 2020.pdf
304,DECRETO 304 DEL 27 DE FEBRERO DE 2020,"Por el cual se fijan las remuneraciones de los empleos que sean desempeñados por empleados públicos de la Rama Ejecutiva, Corporaciones Autónomas Regionales y de Desarrollo Sostenible, y se dictan otras disposiciones",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 304 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 304 DEL 27 DE FEBRERO DE 2020.pdf
303,DECRETO 303 DEL 27 DE FEBRERO DE 2020,Por el cual se dictan normas en materia salarial para los servidores públicos del Instituto Nacional de Medicina Legal y Ciencias Forenses y se dictan otras disposiciones,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 303 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 303 DEL 27 DE FEBRERO DE 2020.pdf
302,DECRETO 302 DEL 27 DE FEBRERO DE 2020,Por el cual se fija la escala salarial para los empleos de la Dirección Ejecutiva de Administración Judicial y las Direcciones Seccionales de la Rama Judicial y se dictan otras disposiciones,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 302 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 302 DEL 27 DE FEBRERO DE 2020.pdf
301,DECRETO 301 DEL 27 DE FEBRERO DE 2020,Por el cual se dictan unas disposiciones en materia salarial y prestacional para los empleos de la Rama Judicial y de la Justicia Penal Militar y se dictan otras disposiciones,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 301 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 301 DEL 27 DE FEBRERO DE 2020.pdf
300,DECRETO 300 DEL 27 DE FEBRERO DE 2020,Por el cual se dictan normas sobre el régimen salarial y prestacional para los servidores públicos de la Fiscalía General de la Nación y se dictan otras disposiciones,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 300 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 300 DEL 27 DE FEBRERO DE 2020.pdf
299,DECRETO 299 DEL 27 DE FEBRERO DE 2020,Por el cual se modifica el Decreto 991 de 2019,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 299 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 299 DEL 27 DE FEBRERO DE 2020.pdf
298,DECRETO 298 DEL 27 DE FEBRERO DE 2020,"Por el cual se crea una bonificación para los servidores públicos docentes y directivos docentes al servicio del Estado en los niveles de preescolar, básica y media, que se pagan con cargo al Sistema General de Participaciones y otras fuentes de financiación y se dictan otras disposiciones",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 298 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 298 DEL 27 DE FEBRERO DE 2020.pdf
297,DECRETO 297 DEL 27 DE FEBRERO DE 2020,Por el cual se reajusta la bonificación de actividad judicial para jueces y fiscales,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 297 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 297 DEL 27 DE FEBRERO DE 2020.pdf
296,DECRETO 296 DEL 27 DE FEBRERO DE 2020,Por medio del cual se da por terminado un encargo y se hace un nombramiento,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 296 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 296 DEL 27 DE FEBRERO DE 2020.pdf
295,DECRETO 295 DEL 27 DE FEBRERO DE 2020,Por el cual se efectúa un nombramiento en la planta de personal del Ministerio del Interior,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 295 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 295 DEL 27 DE FEBRERO DE 2020.pdf
294,DECRETO 294 DEL 27 DE FEBRERO DE 2020,"Por el cual se ordena la publicación del Proyecto de Acto Legislativo No. 001 de 2019 Cámara -021 de 2019 Senado ""POR MEDIO DEL CUAL SE MODIFICA EL ARTICULO 34
DE LA CONSTITUCIÓN POLÍTICA, SUPRIMIENDO LA PROHIBICIÓN DE LA PENA DE PRISIÓN PERPETUA Y ESTABLECIENDO LA PRISIÓN PERPETUA REVISABLE
(Primera Vuelta)",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 294 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 294 DEL 27 DE FEBRERO DE 2020.pdf
293,DECRETO 293 DEL 27 DE FEBRERO DE 2020,"Por el cual se ordena la publicación del Proyecto de Acto Legislativo No. 182 de 2019 Cámara -023 de 2019 Senado ""POR EL CUAL SE MODIFICA EL ARTICULO 325 DE LA CONSTITUCIÓN POLITICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES"" (Primera Vuelta)",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 293 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 293 DEL 27 DE FEBRERO DE 2020.pdf
292,DECRETO 292 DEL 27 DE FEBRERO DE 2020,Por el cual se corrige un error formal del Decreto 268 de 2020,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 292 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 292 DEL 27 DE FEBRERO DE 2020.pdf
291,DECRETO 291 DEL 27 DE FEBRERO DE 2020,Por el cual se delegan las funciones legales y unas funciones constitucionales,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 291 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 291 DEL 27 DE FEBRERO DE 2020.pdf
290,DECRETO 290 DEL 27 DE FEBRERO DE 2020,Por el cual se hace una designación en el Consejo Directivo del Instituto Nacional Penitenciario y Carcelario -INPEC,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 290 DEL 27 DE FEBRERO DE 2020.pdf,27 DE FEBRERO DE 2020,DECRETO 290 DEL 27 DE FEBRERO DE 2020.pdf
288,DECRETO 288 DEL 26 DE FEBRERO DE 2020,Por el cual se modifica la planta de personal de la Unidad Administrativa Especial Migración Colombia.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 288 DEL 26 DE FEBRERO DE 2020.pdf,26 DE FEBRERO DE 2020,DECRETO 288 DEL 26 DE FEBRERO DE 2020.pdf
286,DECRETO 286 DEL 26 DE FEBRERO DE 2020,Por el cual se reglamenta el numeral 1 del artículo 235-2 del Estatuto Tributario y se sustituyen unos artículos del Capítulo 22 del Título 1 de la Parte 2 del Libro 1 del Decreto 1625 de 2016 Único Reglamentario en Materia Tributaria.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 286 DEL 26 DE FEBRERO DE 2020.pdf,26 DE FEBRERO DE 2020,DECRETO 286 DEL 26 DE FEBRERO DE 2020.pdf
285,DECRETO 285 DEL 26 DE FEBRERO DE 2020,"Por el cual se establecen las disposiciones que rigen los Sistemas Especiales de Importación -Exportación y se derogan los Decretos 2331 de 2001,2099 Y 2100 de 2008",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 285 DEL 26 DE FEBRERO DE 2020.pdf,26 DE FEBRERO DE 2020,DECRETO 285 DEL 26 DE FEBRERO DE 2020.pdf
282,DECRETO 282 DEL 25 DE FEBRERO DE 2020,Por el cual se hace un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 282 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 282 DEL 25 DE FEBRERO DE 2020.pdf
281,DECRETO 281 DEL 25 DE FEBRERO DE 2020,Por el cual se hace un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 281 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 281 DEL 25 DE FEBRERO DE 2020.pdf
279,DECRETO 279 DEL 25 DE FEBRERO DE 2020,Por el cual se hace un nombramiento en la planta de personal del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 279 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 279 DEL 25 DE FEBRERO DE 2020.pdf
278,DECRETO 278 DEL 25 DE FEBRERO DE 2020,"Por el cual se adiciona un parágrafo transitorio al artículo 2.2.3.3.4.4 del Decreto 1073 de 2015, con el fin de adoptar medidas para focalizar el otorgamiento de los recursos del Fondo de Energía Social-FOES",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 278 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 278 DEL 25 DE FEBRERO DE 2020.pdf
277,DECRETO 277 DEL 25 DE FEBRERO DE 2020,"Por el cual se modifican unos artículos de la Parte 19 del Libro 2 del Decreto 1068 de 2015, Decreto Único Reglamentario del Sector Hacienda y Crédito Público, en lo relacionado con el Fondo Nacional para el Desarrollo de la Infraestructura",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 277 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 277 DEL 25 DE FEBRERO DE 2020.pdf
276,DECRETO 276 DEL 25 DE FEBRERO DE 2020,Por el cual se da por terminado un encargo y se hace un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 276 DEL 25 DE FEBRERO DE 2020.pdf,25 DE FEBRERO DE 2020,DECRETO 276 DEL 25 DE FEBRERO DE 2020.pdf
274,DECRETO 274 DEL 24 DE FEBRERO DE 2020,"Por el cual se ordena la publicación del Proyecto de Acto Legislativo No. 002 de 2019 Cámara -024 de 2019 Senado ""POR EL CUAL SE ADICIONAN AL ARTICULO 310 DE LA CONSTITUCIÓN POLITICA COLOMBIANA NORMAS ESPECIALES PARA LA ORGANIZACIÓN, FUNCIONAMIENTO, PROTECCIÓN CULTURAL, ETNICA Y AMBIENTAL DE LOS DEPARTAMENTOS DE AMAZONAS, CAQUETÁ, GUAVIARE GUAINIA, PUTUMAYO Y VAUPÉS"" (Primera Vuelta)",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 274 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 274 DEL 24 DE FEBRERO DE 2020.pdf
273,DECRETO 273 DEL 24 DE FEBRERO DE 2020,Por el cual se hace una designación del representante del Presidente de la República en la Junta Directiva de la EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL ENTERRITORIO,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 273 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 273 DEL 24 DE FEBRERO DE 2020.pdf
270,DECRETO 270 DEL 24 DE FEBRERO DE 2020,Por el cual se da por terminado un encargo y se hace un nombramiento,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 270 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 270 DEL 24 DE FEBRERO DE 2020.pdf
269,DECRETO 269 DEL 24 DE FEBRERO DE 2020,Por el cual se acepta una renuncia y se hace un encargo,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 269 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 269 DEL 24 DE FEBRERO DE 2020.pdf
268,DECRETO 268 DEL 24 DE FEBRERO DE 2020,"Por el cual se sustituye parcialmente la Parte 4 del Libro 2 del Decreto 780 de 2016, Único Reglamentario del Sector Salud y Protección Social y se modifica el artículo 2.2.5.1.2 del
Decreto 1082 de 2015, Único Reglamentario del Sector Administrativo de Planeación Nacional, en relación con la definición de los criterios, procedimientos y variables de
distribución, asignación y uso de los recursos del Sistema General de Participaciones para Salud y se dictan otras disposiciones",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 268 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 268 DEL 24 DE FEBRERO DE 2020.pdf
266,DECRETO 266 DEL 24 DE FEBRERO DE 2020,Por el cual se designa a la Embajadora de Colombia ante el Gobierno de la República Italiana como Embajador No Residente ante el Gobierno de la República de Albania,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 266 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 266 DEL 24 DE FEBRERO DE 2020.pdf
256,DECRETO 256 DEL 24 DE FEBRERO DE 2020,Por el cual se acepta una renuncia y se hace un nombramiento,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 256 DEL 24 DE FEBRERO DE 2020.pdf,24 DE FEBRERO DE 2020,DECRETO 256 DEL 24 DE FEBRERO DE 2020.pdf
252,DECRETO 252 DEL 21 DE FEBRERO DE 2020,Por el cual se adiciona el Decreto 1088 de 1993,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 252 DEL 21 DE FEBRERO DE 2020.pdf,21 DE FEBRERO DE 2020,DECRETO 252 DEL 21 DE FEBRERO DE 2020.pdf
250,DECRETO 250 DEL 20 DE FEBRERO DE 2020,Por medio del cual se realiza un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 250 DEL 20 DE FEBRERO DE 2020.pdf,20 DE FEBRERO DE 2020,DECRETO 250 DEL 20 DE FEBRERO DE 2020.pdf
244,DECRETO 244 DEL 19 DE FEBRERO DE 2020,Por el cual se modifican los artículos 2.2 .1.11.4.4 y 2.2.1.11.4.7. de la sección 4 del Capítulo II Título I Parte 2 Libro 2 del Decreto número 1067 de 2015.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 244 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 244 DEL 19 DE FEBRERO DE 2020.pdf
243,DECRETO 243 DEL 19 DE FEBRERO DE 2020,Por el cual se hace un traslado a la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 243 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 243 DEL 19 DE FEBRERO DE 2020.pdf
242,DECRETO 242 DEL 19 DE FEBRERO DE 2020,Por el cual se hace un traslado a la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 242 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 242 DEL 19 DE FEBRERO DE 2020.pdf
241,DECRETO 241 DEL 19 DE FEBRERO DE 2020,Por el cual se hace un traslado a la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 241 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 241 DEL 19 DE FEBRERO DE 2020.pdf
240,DECRETO 240 DEL 19 DE FEBRERO DE 2020,Por el cual se hace un traslado a la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 240 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 240 DEL 19 DE FEBRERO DE 2020.pdf
239,DECRETO 239 DEL 19 DE FEBRERO DE 2020,Por el cual se hace un traslado dentro de la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 239 DEL 19 DE FEBRERO DE 2020.pdf,19 DE FEBRERO DE 2020,DECRETO 239 DEL 19 DE FEBRERO DE 2020.pdf
235,DECRETO 235 DEL 18 DE FEBRERO DE 2020,Por el cual se acepta una renuncia y se efectúa un encargo,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 235 DEL 18 DE FEBRERO DE 2020.pdf,18 DE FEBRERO DE 2020,DECRETO 235 DEL 18 DE FEBRERO DE 2020.pdf
233,DECRETO 233 DEL 18 DE FEBRERO DE 2020,Por el cual se acepta una renuncia y se hace un encargo en la planta de personal del Ministerio del Interior,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 233 DEL 18 DE FEBRERO DE 2020.pdf,18 DE FEBRERO DE 2020,DECRETO 233 DEL 18 DE FEBRERO DE 2020.pdf
232,DECRETO 232 DEL 18 DE FEBRERO DE 2020,Por el cual se acepta una renuncia y se hace un encargo en la planta de personal de la Unidad Nacional de Protección -UNP,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 232 DEL 18 DE FEBRERO DE 2020.pdf,18 DE FEBRERO DE 2020,DECRETO 232 DEL 18 DE FEBRERO DE 2020.pdf
226,DECRETO 226 DEL 14 DE FEBRERO DE 2020,Por el cual se hace un traslado a la planta interna del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 226 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 226 DEL 14 DE FEBRERO DE 2020.pdf
223,DECRETO 223 DEL 14 DE FEBRERO DE 2020,"Por el cual se designa un representante del Presidente de la República ante el Consejo Directivo del Servicio Geológico Colombiano, SGC",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 223 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 223 DEL 14 DE FEBRERO DE 2020.pdf
222,DECRETO 222 DEL 14 DE FEBRERO DE 2020,"Por el cual se modifica el Decreto 2555 de 2010 en lo relacionado con los corresponsales, las cuentas de ahorro electrónicas, los depósitos electrónicos, el crédito de bajo monto y se dictan otras disposiciones",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 222 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 222 DEL 14 DE FEBRERO DE 2020.pdf
221,DECRETO 221 DEL 14 DE FEBRERO DE 2020,"Por el cual se reglamentan los numerales 4 y 5 Y el parágrafo 4 del artículo 477, el parágrafo 1 del artículo 850 del Estatuto Tributario, y se sustituye, modifica, y adiciona el Decreto 1625 de 2016, Único Reglamentario en Materia Tributaria.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 221 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 221 DEL 14 DE FEBRERO DE 2020.pdf
220,DECRETO 220 DEL 14 DE FEBRERO DE 2020,Por el cual se corrige un yerro en el Decreto 197 de 2020,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 220 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 220 DEL 14 DE FEBRERO DE 2020.pdf
219,DECRETO 219 DEL 14 DE FEBRERO DE 2020,Por el cual se establece la planta de personal de la Unidad Administrativa Especial de Alimentación Escolar -Alimentos para Aprender,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 219 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 219 DEL 14 DE FEBRERO DE 2020.pdf
218,DECRETO 218 DEL 14 DE FEBRERO DE 2020,Por el cual se establece la estructura interna de la Unidad Administrativa Especial de Alimentación Escolar -Alimentos para Aprender,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 218 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 218 DEL 14 DE FEBRERO DE 2020.pdf
211,DECRETO 211 DEL 14 DE FEBRERO DE 2020,"Por medio del cual se modifica el Titulo 7 a la Parte 12 del Libro 2 del Decreto 1071 de 2015, Decreto Único Reglamentario del Sector Administrativo Agropecuario, Pesquero y de Desarrollo Rural, en lo relacionado con el Seguro Agropecuario",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 211 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 211 DEL 14 DE FEBRERO DE 2020.pdf
210,DECRETO 210 DEL 14 DE FEBRERO DE 2020,Por el cual se nombra un miembro suplente en la Junta Directiva de la Cámara de Comercio de Pereira,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 210 DEL 14 DE FEBRERO DE 2020.pdf,14 DE FEBRERO DE 2020,DECRETO 210 DEL 14 DE FEBRERO DE 2020.pdf
209,DECRETO 209 DEL 13 DE FEBRERO DE 2020,Por medio del cual se hace un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 209 DEL 13 DE FEBRERO DE 2020.pdf,13 DE FEBRERO DE 2020,DECRETO 209 DEL 13 DE FEBRERO DE 2020.pdf
207,DECRETO 207 DEL 12 DE FEBRERO DE 2020,Por medio del cual se acepta una renuncia,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 207 DEL 12 DE FEBRERO DE 2020.pdf,12 DE FEBRERO DE 2020,DECRETO 207 DEL 12 DE FEBRERO DE 2020.pdf
206,DECRETO 206 DEL 12 DE FEBRERO DE 2020,"Por el cual se hace efectiva una sanción de suspensión impuesta al señor Ronald Housni Jaller, gobernador del departamento Archipiélago de San Andrés, Providencia y Santa Catalina, en cumplimiento de una decisión de la Procuraduría General de la Nación",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 206 DEL 12 DE FEBRERO DE 2020.pdf,12 DE FEBRERO DE 2020,DECRETO 206 DEL 12 DE FEBRERO DE 2020.pdf
205,DECRETO 205 DEL 12 DE FEBRERO DE 2020,Por medio del cual se modifica y adiciona el Decreto 1407 de 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 205 DEL 12 DE FEBRERO DE 2020.pdf,12 DE FEBRERO DE 2020,DECRETO 205 DEL 12 DE FEBRERO DE 2020.pdf
201,DECRETO 201 DEL 11 DE FEBRERO DE 2020,Por el cual se designa un delegado del presidente de la República,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 201 DEL 11 DE FEBRERO DE 2020.pdf,11 DE FEBRERO DE 2020,DECRETO 201 DEL 11 DE FEBRERO DE 2020.pdf
200,DECRETO 200 DEL 11 DE FEBRERO DE 2020,"Por el cual se modifican los artículos 2.2.2.17.3.1.2.2.2.17.3.2. Y 2.2.2.17.5.10. del Decreto 1074 de 2015, Único Reglamentario del Sector Comercio, Industria y Turismo",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 200 DEL 11 DE FEBRERO DE 2020.pdf,11 DE FEBRERO DE 2020,DECRETO 200 DEL 11 DE FEBRERO DE 2020.pdf
199,DECRETO 199 DEL 10 DE FEBRERO DE 2020,Por el cual se modifica parcialmente el Arancel de Aduanas para establecer unos desdoblamientos y tarifas arancelarias y se crea una nota complementaria,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 199 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 199 DEL 10 DE FEBRERO DE 2020.pdf
198,DECRETO 198 DEL 10 DE FEBRERO DE 2020,Por el cual se hace una designación en la Junta Administradora del Fondo para el Desarrollo Integral del Distrito Especial de Buenaventura -Fonbuenaventura,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 198 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 198 DEL 10 DE FEBRERO DE 2020.pdf
197,DECRETO 197 DEL 10 DE FEBRERO DE 2020,Por el cual se designa un miembro de dedicación exclusiva en la Junta Directiva del Banco de la República,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 197 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 197 DEL 10 DE FEBRERO DE 2020.pdf
195,DECRETO 195 DEL 10 DE FEBRERO DE 2020,Por el cual se hace un nombramiento en la caja de Retiro de las fuerzas Militares -CREMIL,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 195 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 195 DEL 10 DE FEBRERO DE 2020.pdf
194,DECRETO 194 DEL 10 DE FEBRERO DE 2020,"Por el cual se termina y destina en comisión en la Administración Pública a unos Oficiales Superiores del Ejército Nacional, se acepta una renuncia y se hace un nombramiento en el Instituto de Casas Fiscales del Ejército -ICFE",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 194 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 194 DEL 10 DE FEBRERO DE 2020.pdf
193,DECRETO 193 DEL 10 DE FEBRERO DE 2020,Por el cual se designa un delegado del Presidente de la República ante la Junta Asesora de iNNpulsa Colombia,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 193 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 193 DEL 10 DE FEBRERO DE 2020.pdf
192,DECRETO 192 DEL 10 DE FEBRERO DE 2020,"Por medio del cual se modifica la denominación de la Embajada de Colombia ante la Unión Europea, el Reino de Bélgica y el Gran Ducado de Luxemburgo.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 192 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 192 DEL 10 DE FEBRERO DE 2020.pdf
191,DECRETO 191 DEL 10 DE FEBRERO DE 2020,"Por el cual se renueva el término del Cónsul Honorario de Colombia en Puerto Príncipe, Haití",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 191 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 191 DEL 10 DE FEBRERO DE 2020.pdf
190,DECRETO 190 DEL 10 DE FEBRERO DE 2020,Por el cual se designa a la Embajadora de Colombia ante el gobierno de la República Francesa como Embajador No Residente ante el Gobierno del Principado de Mónaco,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 190 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 190 DEL 10 DE FEBRERO DE 2020.pdf
188,DECRETO 188 DEL 10 DE FEBRERO DE 2020,Por el cual se hace un traslado dentro de la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 188 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 188 DEL 10 DE FEBRERO DE 2020.pdf
187,DECRETO 187 DEL 10 DE FEBRERO DE 2020,Por la cual se traslada a un funcionario al cargo al que fue ascendido dentro del escalafón de la Carrera Diplomática y Consular,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 187 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 187 DEL 10 DE FEBRERO DE 2020.pdf
